5.111788320540296970e-01,8.100000000000000255e-02
5.478106605946738705e-01,8.200000000000000344e-02
5.232463050144841032e-01,8.300000000000000433e-02
5.336763444147417657e-01,8.400000000000000522e-02
5.246931135592295403e-01,8.500000000000000611e-02
5.398101312614335123e-01,8.600000000000000699e-02
5.762107725019007809e-01,8.700000000000000788e-02
5.858402933962021386e-01,8.799999999999999489e-02
6.185191785415149468e-01,8.899999999999999578e-02
6.086700902817419045e-01,8.999999999999999667e-02
5.927068797591537042e-01,9.099999999999999756e-02
6.267793025600216783e-01,9.199999999999999845e-02
6.245925661573420440e-01,9.299999999999999933e-02
6.287208764880788392e-01,9.400000000000000022e-02
6.447866583664294549e-01,9.500000000000000111e-02
6.370372588282756654e-01,9.600000000000000200e-02
5.945102640094293012e-01,9.700000000000000289e-02
5.986884676502702840e-01,9.800000000000000377e-02
5.974275461553428812e-01,9.900000000000000466e-02
5.905638267688902987e-01,1.000000000000000056e-01
5.431885260811405436e-01,1.010000000000000064e-01
5.541918532429057631e-01,1.020000000000000073e-01
5.093294897991967884e-01,1.030000000000000082e-01
4.997974141531324466e-01,1.040000000000000091e-01
4.992545471533222923e-01,1.049999999999999961e-01
4.897842030130978297e-01,1.059999999999999970e-01
5.757663090144808926e-01,1.069999999999999979e-01
5.937533565113978229e-01,1.079999999999999988e-01
5.832408763256590190e-01,1.089999999999999997e-01
5.955640014339723676e-01,1.100000000000000006e-01
5.736336348662751661e-01,1.110000000000000014e-01
5.680412677584191217e-01,1.120000000000000023e-01
5.810679980902689890e-01,1.130000000000000032e-01
5.977547756425587444e-01,1.140000000000000041e-01
6.244586443022078770e-01,1.150000000000000050e-01
6.733752219108163350e-01,1.160000000000000059e-01
6.286098357893591393e-01,1.170000000000000068e-01
5.969585986823476853e-01,1.180000000000000077e-01
5.583012827580572379e-01,1.190000000000000085e-01
5.799018752088629380e-01,1.199999999999999956e-01
5.610097267438515223e-01,1.209999999999999964e-01
5.930539583127342196e-01,1.219999999999999973e-01
6.229534941970275019e-01,1.229999999999999982e-01
6.116000462990909270e-01,1.239999999999999991e-01
6.210427222336496467e-01,1.250000000000000000e-01
5.612158831318626584e-01,1.260000000000000009e-01
5.579136482291244814e-01,1.270000000000000018e-01
5.452202441571702973e-01,1.280000000000000027e-01
5.540696071749735552e-01,1.290000000000000036e-01
6.061944065652685731e-01,1.300000000000000044e-01
5.978712578836278269e-01,1.310000000000000053e-01
5.657694012762024549e-01,1.320000000000000062e-01
5.960301206249039030e-01,1.330000000000000071e-01
6.378068977545766627e-01,1.340000000000000080e-01
6.440943400932026552e-01,1.350000000000000089e-01
6.162430975968922198e-01,1.360000000000000098e-01
6.487081875479179249e-01,1.370000000000000107e-01
6.025946913411380779e-01,1.380000000000000115e-01
6.063702292148255291e-01,1.390000000000000124e-01
5.968183006157221637e-01,1.400000000000000133e-01
5.763636224675131592e-01,1.410000000000000142e-01
5.537648027500047254e-01,1.420000000000000151e-01
5.557059821744552153e-01,1.430000000000000160e-01
5.348132658537795292e-01,1.440000000000000169e-01
5.051694244400598555e-01,1.449999999999999900e-01
4.828623496783739366e-01,1.459999999999999909e-01
5.258623877533420421e-01,1.469999999999999918e-01
5.504757391080856710e-01,1.479999999999999927e-01
5.022739026266732631e-01,1.489999999999999936e-01
4.602948738186595778e-01,1.499999999999999944e-01
4.172877430615855032e-01,1.509999999999999953e-01
4.447089375180098281e-01,1.519999999999999962e-01
4.336422332821097125e-01,1.529999999999999971e-01
4.253565059095190670e-01,1.539999999999999980e-01
4.226253122679188290e-01,1.549999999999999989e-01
4.057692017041403254e-01,1.559999999999999998e-01
4.375475279275101714e-01,1.570000000000000007e-01
4.391851590461663402e-01,1.580000000000000016e-01
4.601178482173953199e-01,1.590000000000000024e-01
5.069946431310800028e-01,1.600000000000000033e-01
4.980887230606191873e-01,1.610000000000000042e-01
5.696157263505579049e-01,1.620000000000000051e-01
5.605648016023729863e-01,1.630000000000000060e-01
5.531115231364530649e-01,1.640000000000000069e-01
5.367140246558596006e-01,1.650000000000000078e-01
5.467107143589532425e-01,1.660000000000000087e-01
5.471431574595142511e-01,1.670000000000000095e-01
5.155408754481400901e-01,1.680000000000000104e-01
5.017095309989596519e-01,1.690000000000000113e-01
5.219674298452331440e-01,1.700000000000000122e-01
5.017303920273776807e-01,1.710000000000000131e-01
4.710191402030107777e-01,1.720000000000000140e-01
4.613722864193026685e-01,1.730000000000000149e-01
4.776728408013349858e-01,1.740000000000000158e-01
4.955963525125344771e-01,1.750000000000000167e-01
4.828466354040847897e-01,1.759999999999999898e-01
5.272194353766155306e-01,1.769999999999999907e-01
5.415921962475926943e-01,1.779999999999999916e-01
5.381968266581722560e-01,1.789999999999999925e-01
5.368013212389208810e-01,1.799999999999999933e-01
5.872843566489014400e-01,1.809999999999999942e-01
5.656506563470072857e-01,1.819999999999999951e-01
6.065976831366595157e-01,1.829999999999999960e-01
5.883572094720461720e-01,1.839999999999999969e-01
5.864429913687293494e-01,1.849999999999999978e-01
5.828193480437380281e-01,1.859999999999999987e-01
5.162721222282773414e-01,1.869999999999999996e-01
5.531760842458902649e-01,1.880000000000000004e-01
5.629275054247272481e-01,1.890000000000000013e-01
5.057051588524750230e-01,1.900000000000000022e-01
5.088150858495305018e-01,1.910000000000000031e-01
5.117794646041637918e-01,1.920000000000000040e-01
4.989687985734863607e-01,1.930000000000000049e-01
5.201768104349405730e-01,1.940000000000000058e-01
5.490242036273603743e-01,1.950000000000000067e-01
5.731246327327168544e-01,1.960000000000000075e-01
5.981471109881107973e-01,1.970000000000000084e-01
5.668038293991408683e-01,1.980000000000000093e-01
5.057014711000633600e-01,1.990000000000000102e-01
5.377078397877251836e-01,2.000000000000000111e-01
5.201705757372349082e-01,2.010000000000000120e-01
5.021357535201291800e-01,2.020000000000000129e-01
5.857069358529710668e-01,2.030000000000000138e-01
5.822889872968368685e-01,2.040000000000000147e-01
5.794084233943871398e-01,2.050000000000000155e-01
6.072727264990547269e-01,2.060000000000000164e-01
6.260471028385002912e-01,2.070000000000000173e-01
6.290394704151988092e-01,2.080000000000000182e-01
5.948967380150471662e-01,2.089999999999999913e-01
5.420082171656931402e-01,2.099999999999999922e-01
5.500715428850476707e-01,2.109999999999999931e-01
5.695926762963305912e-01,2.119999999999999940e-01
5.667712769731158007e-01,2.129999999999999949e-01
5.449650849255273100e-01,2.139999999999999958e-01
5.373585877351071405e-01,2.149999999999999967e-01
5.628492363209404159e-01,2.159999999999999976e-01
5.356298721716956646e-01,2.169999999999999984e-01
4.955131331465700839e-01,2.179999999999999993e-01
5.465290937742058874e-01,2.190000000000000002e-01
5.608002877657564111e-01,2.200000000000000011e-01
5.533700690588316817e-01,2.210000000000000020e-01
5.298282026242222553e-01,2.220000000000000029e-01
5.133129039589758857e-01,2.230000000000000038e-01
5.068602698166526643e-01,2.240000000000000047e-01
5.481008808842268154e-01,2.250000000000000056e-01
5.584653818469998976e-01,2.260000000000000064e-01
6.021698144567205757e-01,2.270000000000000073e-01
6.385945663851543275e-01,2.280000000000000082e-01
6.208964991539289713e-01,2.290000000000000091e-01
6.206587387518354149e-01,2.300000000000000100e-01
5.865932237203845823e-01,2.310000000000000109e-01
5.465098203745534233e-01,2.320000000000000118e-01
5.983948407994047480e-01,2.330000000000000127e-01
5.887889138178172832e-01,2.340000000000000135e-01
6.743161782429520912e-01,2.350000000000000144e-01
7.533272952005843903e-01,2.360000000000000153e-01
7.384311661936974192e-01,2.370000000000000162e-01
7.097211356515858993e-01,2.380000000000000171e-01
6.746179224775266103e-01,2.390000000000000180e-01
6.845130605407939717e-01,2.399999999999999911e-01
6.586506174906862077e-01,2.409999999999999920e-01
6.301055672796178619e-01,2.419999999999999929e-01
6.136694256811020542e-01,2.429999999999999938e-01
6.178756863324048609e-01,2.439999999999999947e-01
6.104551327467085953e-01,2.449999999999999956e-01
6.011292086868726958e-01,2.459999999999999964e-01
6.012625305934922171e-01,2.469999999999999973e-01
5.564849867179482157e-01,2.479999999999999982e-01
5.412209094086347649e-01,2.489999999999999991e-01
5.351640119547984575e-01,2.500000000000000000e-01
5.576726297524653431e-01,2.510000000000000009e-01
5.367736774840513592e-01,2.520000000000000018e-01
4.750784192301704123e-01,2.530000000000000027e-01
4.641205329536280400e-01,2.540000000000000036e-01
4.782627784367599610e-01,2.550000000000000044e-01
4.848765713132318078e-01,2.560000000000000053e-01
4.851950600594316376e-01,2.570000000000000062e-01
4.721591451615314017e-01,2.580000000000000071e-01
4.524279029126848650e-01,2.590000000000000080e-01
4.652788512015690325e-01,2.600000000000000089e-01
4.655861402754647993e-01,2.610000000000000098e-01
4.958943702464779779e-01,2.620000000000000107e-01
4.961124777222417626e-01,2.630000000000000115e-01
4.939177379021070236e-01,2.640000000000000124e-01
5.150969419237445557e-01,2.650000000000000133e-01
4.448743528918688850e-01,2.660000000000000142e-01
4.299760490344616271e-01,2.670000000000000151e-01
3.640318284418401218e-01,2.680000000000000160e-01
3.595890883373259461e-01,2.690000000000000169e-01
3.654920686018180431e-01,2.700000000000000178e-01
3.726271770525361737e-01,2.710000000000000187e-01
3.729842878210424817e-01,2.720000000000000195e-01
3.768388720099923317e-01,2.730000000000000204e-01
3.716613193067784260e-01,2.740000000000000213e-01
3.613402356344533328e-01,2.750000000000000222e-01
3.874090219953221226e-01,2.760000000000000231e-01
3.922475751401817146e-01,2.770000000000000240e-01
4.265511238468906452e-01,2.780000000000000249e-01
4.387217091562505833e-01,2.790000000000000258e-01
4.210364964546933764e-01,2.800000000000000266e-01
4.199934945013583665e-01,2.810000000000000275e-01
4.107205449080559845e-01,2.820000000000000284e-01
4.079622784508818989e-01,2.830000000000000293e-01
4.024355798969507791e-01,2.840000000000000302e-01
4.347185058616729880e-01,2.850000000000000311e-01
4.034393173836458013e-01,2.860000000000000320e-01
3.940616515589633329e-01,2.870000000000000329e-01
4.356757887803244245e-01,2.880000000000000338e-01
4.656294082646172949e-01,2.889999999999999791e-01
4.409729392289712946e-01,2.899999999999999800e-01
4.721693913770056983e-01,2.909999999999999809e-01
5.105119503048649587e-01,2.919999999999999818e-01
5.473318330361132134e-01,2.929999999999999827e-01
5.416796165324095913e-01,2.939999999999999836e-01
5.293547110626284358e-01,2.949999999999999845e-01
4.993346449171735535e-01,2.959999999999999853e-01
5.279933874674196392e-01,2.969999999999999862e-01
5.196799595417996853e-01,2.979999999999999871e-01
5.536613162482255657e-01,2.989999999999999880e-01
5.443968216984799158e-01,2.999999999999999889e-01
6.038897529244682261e-01,3.009999999999999898e-01
6.171685195602740759e-01,3.019999999999999907e-01
6.374216416408491348e-01,3.029999999999999916e-01
5.967076030261150299e-01,3.039999999999999925e-01
5.671830002282727268e-01,3.049999999999999933e-01
6.116120342892823469e-01,3.059999999999999942e-01
6.741845361072004161e-01,3.069999999999999951e-01
5.569284576375316265e-01,3.079999999999999960e-01
5.668864696953602733e-01,3.089999999999999969e-01
5.486973026192102365e-01,3.099999999999999978e-01
5.516249925927219078e-01,3.109999999999999987e-01
5.443044244717405444e-01,3.119999999999999996e-01
5.244263124963611800e-01,3.130000000000000004e-01
5.464858049773024806e-01,3.140000000000000013e-01
5.573011474050370007e-01,3.150000000000000022e-01
5.521429927062084797e-01,3.160000000000000031e-01
5.596231925186980760e-01,3.170000000000000040e-01
5.753007765279094521e-01,3.180000000000000049e-01
6.074146227667853726e-01,3.190000000000000058e-01
5.798814420470586040e-01,3.200000000000000067e-01
5.904057095693476809e-01,3.210000000000000075e-01
5.465704149315377958e-01,3.220000000000000084e-01
5.930364564310972586e-01,3.230000000000000093e-01
5.954917630384757299e-01,3.240000000000000102e-01
5.660304253689092402e-01,3.250000000000000111e-01
5.441572378020840262e-01,3.260000000000000120e-01
5.889087907186398851e-01,3.270000000000000129e-01
5.634252144223463876e-01,3.280000000000000138e-01
5.818228015521771379e-01,3.290000000000000147e-01
5.970434537271942510e-01,3.300000000000000155e-01
5.733524802458628278e-01,3.310000000000000164e-01
5.917017460998241773e-01,3.320000000000000173e-01
6.093881103657732279e-01,3.330000000000000182e-01
5.722266441266294912e-01,3.340000000000000191e-01
6.074935243008345864e-01,3.350000000000000200e-01
6.221456668482585606e-01,3.360000000000000209e-01
6.063492184663751283e-01,3.370000000000000218e-01
6.158106112144070554e-01,3.380000000000000226e-01
6.238480856017785126e-01,3.390000000000000235e-01
6.175674045001834367e-01,3.400000000000000244e-01
6.052835535806073697e-01,3.410000000000000253e-01
5.886484049140782160e-01,3.420000000000000262e-01
5.916969357069438162e-01,3.430000000000000271e-01
6.187717192976074365e-01,3.440000000000000280e-01
6.256378097840086250e-01,3.450000000000000289e-01
5.996943703945766257e-01,3.460000000000000298e-01
5.694759383750338522e-01,3.470000000000000306e-01
5.379899417020036489e-01,3.480000000000000315e-01
5.121227687168220521e-01,3.490000000000000324e-01
5.674369865845236838e-01,3.500000000000000333e-01
6.210257684190788607e-01,3.510000000000000342e-01
6.288428818122463460e-01,3.519999999999999796e-01
6.923825381830106540e-01,3.529999999999999805e-01
7.644782007841061100e-01,3.539999999999999813e-01
7.501539836327382194e-01,3.549999999999999822e-01
7.397136764475279458e-01,3.559999999999999831e-01
6.629806723677375002e-01,3.569999999999999840e-01
6.294552135262323489e-01,3.579999999999999849e-01
5.830340717687135799e-01,3.589999999999999858e-01
6.022046758243353448e-01,3.599999999999999867e-01
6.046192550077470473e-01,3.609999999999999876e-01
6.498302872868162439e-01,3.619999999999999885e-01
6.024829666664960337e-01,3.629999999999999893e-01
6.038934865989057377e-01,3.639999999999999902e-01
6.585945786217956011e-01,3.649999999999999911e-01
6.151586292299623393e-01,3.659999999999999920e-01
5.901602186966901087e-01,3.669999999999999929e-01
5.557519308180304263e-01,3.679999999999999938e-01
5.817296735053851808e-01,3.689999999999999947e-01
6.192288884555151585e-01,3.699999999999999956e-01
6.278572721956175995e-01,3.709999999999999964e-01
6.499455982857507141e-01,3.719999999999999973e-01
5.917404939042617551e-01,3.729999999999999982e-01
5.907646284751637555e-01,3.739999999999999991e-01
5.842777326639593261e-01,3.750000000000000000e-01
5.304308479460189130e-01,3.760000000000000009e-01
5.501630411017442990e-01,3.770000000000000018e-01
5.595541637558840709e-01,3.780000000000000027e-01
5.812902693545819455e-01,3.790000000000000036e-01
6.306555100958244342e-01,3.800000000000000044e-01
6.271568622567942342e-01,3.810000000000000053e-01
6.645074542807536400e-01,3.820000000000000062e-01
6.884786235301281199e-01,3.830000000000000071e-01
6.909655089355056790e-01,3.840000000000000080e-01
6.643274378018652060e-01,3.850000000000000089e-01
6.434171324018855831e-01,3.860000000000000098e-01
6.220727321175916202e-01,3.870000000000000107e-01
6.116228318971318467e-01,3.880000000000000115e-01
5.899939913992157114e-01,3.890000000000000124e-01
5.909279020063300525e-01,3.900000000000000133e-01
5.791594670046024129e-01,3.910000000000000142e-01
5.692569015944005661e-01,3.920000000000000151e-01
5.492178599987123100e-01,3.930000000000000160e-01
5.911026274637227740e-01,3.940000000000000169e-01
5.630459506323725050e-01,3.950000000000000178e-01
5.499477831723904586e-01,3.960000000000000187e-01
5.970044179525278993e-01,3.970000000000000195e-01
6.115739221120788383e-01,3.980000000000000204e-01
5.464160465283979251e-01,3.990000000000000213e-01
5.385475587450877510e-01,4.000000000000000222e-01
4.484312230906450925e-01,4.010000000000000231e-01
4.296484531559812692e-01,4.020000000000000240e-01
4.593714304043530205e-01,4.030000000000000249e-01
5.219673008232010858e-01,4.040000000000000258e-01
5.962070976421592894e-01,4.050000000000000266e-01
5.809538897243190503e-01,4.060000000000000275e-01
5.978081594428046319e-01,4.070000000000000284e-01
5.892176931926370598e-01,4.080000000000000293e-01
5.920605850354279109e-01,4.090000000000000302e-01
6.739939997992615561e-01,4.100000000000000311e-01
6.129876422304654238e-01,4.110000000000000320e-01
5.920298518221310813e-01,4.120000000000000329e-01
5.536763577993590868e-01,4.130000000000000338e-01
5.471429405220021858e-01,4.140000000000000346e-01
5.147771219932049114e-01,4.150000000000000355e-01
4.960796582108153996e-01,4.160000000000000364e-01
4.872262779799240162e-01,4.169999999999999818e-01
4.527932293775724371e-01,4.179999999999999827e-01
4.434941263258857513e-01,4.189999999999999836e-01
4.401488349107670617e-01,4.199999999999999845e-01
4.668637611495352613e-01,4.209999999999999853e-01
4.733903137494063773e-01,4.219999999999999862e-01
4.524711626430167333e-01,4.229999999999999871e-01
4.705794584109594947e-01,4.239999999999999880e-01
4.769584959856204565e-01,4.249999999999999889e-01
5.459907952705816969e-01,4.259999999999999898e-01
5.128348795818801209e-01,4.269999999999999907e-01
5.296277386110560537e-01,4.279999999999999916e-01
5.528302511818953269e-01,4.289999999999999925e-01
5.482278655460597339e-01,4.299999999999999933e-01
5.258505972299796216e-01,4.309999999999999942e-01
5.407700506475560109e-01,4.319999999999999951e-01
5.524198880902382314e-01,4.329999999999999960e-01
6.049564885665832392e-01,4.339999999999999969e-01
5.618009874482783328e-01,4.349999999999999978e-01
5.645241186170305570e-01,4.359999999999999987e-01
5.968339259600026203e-01,4.369999999999999996e-01
5.892577865611330346e-01,4.380000000000000004e-01
5.654267205329027712e-01,4.390000000000000013e-01
5.646662783300242516e-01,4.400000000000000022e-01
5.818944633822537016e-01,4.410000000000000031e-01
5.650576954369482818e-01,4.420000000000000040e-01
5.264269206644381915e-01,4.430000000000000049e-01
5.218662634784948517e-01,4.440000000000000058e-01
5.659131754723651930e-01,4.450000000000000067e-01
5.248180019069386137e-01,4.460000000000000075e-01
4.945743667467193960e-01,4.470000000000000084e-01
5.016711010990244635e-01,4.480000000000000093e-01
5.124643156547117329e-01,4.490000000000000102e-01
5.337003689454568045e-01,4.500000000000000111e-01
5.091617422755466693e-01,4.510000000000000120e-01
5.454644483918540399e-01,4.520000000000000129e-01
4.902124558551598232e-01,4.530000000000000138e-01
5.050464740312324841e-01,4.540000000000000147e-01
4.956689219237209176e-01,4.550000000000000155e-01
4.306918321463611421e-01,4.560000000000000164e-01
4.275415221724582771e-01,4.570000000000000173e-01
3.516511367815764455e-01,4.580000000000000182e-01
3.461316939850199170e-01,4.590000000000000191e-01
3.731904572099372652e-01,4.600000000000000200e-01
3.369580773874041868e-01,4.610000000000000209e-01
3.316649413361315024e-01,4.620000000000000218e-01
3.051068889389025873e-01,4.630000000000000226e-01
3.071841349653323117e-01,4.640000000000000235e-01
2.916641737070412854e-01,4.650000000000000244e-01
2.755027126988068842e-01,4.660000000000000253e-01
3.001001656197924694e-01,4.670000000000000262e-01
3.273403808215080146e-01,4.680000000000000271e-01
3.653354399111860551e-01,4.690000000000000280e-01
3.876885594174189764e-01,4.700000000000000289e-01
4.140335729893471761e-01,4.710000000000000298e-01
3.744414851461950189e-01,4.720000000000000306e-01
4.004583582765803285e-01,4.730000000000000315e-01
3.320709176626789882e-01,4.740000000000000324e-01
3.173044734779054687e-01,4.750000000000000333e-01
3.268370884701400914e-01,4.760000000000000342e-01
3.278274700433347899e-01,4.770000000000000351e-01
3.057026990314807846e-01,4.780000000000000360e-01
3.082108759995732528e-01,4.790000000000000369e-01
3.360423355979871296e-01,4.799999999999999822e-01
3.362973729066962014e-01,4.809999999999999831e-01
3.759829643604172267e-01,4.819999999999999840e-01
3.811281006653122194e-01,4.829999999999999849e-01
3.573819441474660463e-01,4.839999999999999858e-01
3.509265681995751840e-01,4.849999999999999867e-01
3.749934467945709171e-01,4.859999999999999876e-01
3.813872275299762804e-01,4.869999999999999885e-01
3.620975547908390491e-01,4.879999999999999893e-01
3.245054713731259644e-01,4.889999999999999902e-01
3.116704719001893720e-01,4.899999999999999911e-01
2.808463412357468103e-01,4.909999999999999920e-01
2.685473069905300325e-01,4.919999999999999929e-01
2.723387616045560566e-01,4.929999999999999938e-01
2.550711503172272132e-01,4.939999999999999947e-01
1.968221642063050503e-01,4.949999999999999956e-01
2.162243569502582119e-01,4.959999999999999964e-01
2.012082326345363825e-01,4.969999999999999973e-01
1.858221313212766179e-01,4.979999999999999982e-01
1.541838872841287122e-01,4.989999999999999991e-01
1.483821398495599464e-01,5.000000000000000000e-01
1.069677387070823160e-01,5.010000000000000009e-01
6.545227183444304875e-02,5.020000000000000018e-01
8.261489323072149227e-02,5.030000000000000027e-01
1.207087139329853787e-01,5.040000000000000036e-01
1.104915882525329546e-01,5.050000000000000044e-01
9.763260843851442883e-02,5.060000000000000053e-01
8.835414809504849032e-02,5.070000000000000062e-01
1.325700486769217923e-01,5.080000000000000071e-01
1.652255244238916287e-01,5.090000000000000080e-01
1.293361453770948133e-01,5.100000000000000089e-01
1.396159959699534714e-01,5.110000000000000098e-01
1.687299794148598431e-01,5.120000000000000107e-01
1.750306872546174841e-01,5.130000000000000115e-01
1.474259151327172446e-01,5.140000000000000124e-01
1.471249455356006819e-01,5.150000000000000133e-01
1.829251765546503206e-01,5.160000000000000142e-01
1.571299736965519611e-01,5.170000000000000151e-01
1.903723367161572200e-01,5.180000000000000160e-01
1.941684868322804680e-01,5.190000000000000169e-01
2.135190368615186296e-01,5.200000000000000178e-01
2.315936733837360151e-01,5.210000000000000187e-01
2.057586940336439130e-01,5.220000000000000195e-01
1.831400575161151179e-01,5.230000000000000204e-01
1.927474929396967573e-01,5.240000000000000213e-01
1.450421928667945670e-01,5.250000000000000222e-01
1.460880131085993405e-01,5.260000000000000231e-01
1.350643865876023919e-01,5.270000000000000240e-01
1.462147557709001788e-01,5.280000000000000249e-01
1.484321040086731269e-01,5.290000000000000258e-01
1.634383871331959726e-01,5.300000000000000266e-01
1.730242755773146179e-01,5.310000000000000275e-01
2.257917736271785880e-01,5.320000000000000284e-01
2.105352613817743357e-01,5.330000000000000293e-01
2.282562451376750068e-01,5.340000000000000302e-01
2.055849933289144449e-01,5.350000000000000311e-01
1.956314961152840204e-01,5.360000000000000320e-01
2.270474655352114901e-01,5.370000000000000329e-01
2.286459896710370809e-01,5.380000000000000338e-01
3.109749146959724375e-01,5.390000000000000346e-01
2.805318676282627655e-01,5.400000000000000355e-01
2.698261306553932926e-01,5.410000000000000364e-01
2.626869507313530083e-01,5.420000000000000373e-01
2.593001277242799607e-01,5.430000000000000382e-01
2.137103724840867802e-01,5.440000000000000391e-01
2.413419047173831211e-01,5.450000000000000400e-01
2.665585539180644892e-01,5.460000000000000409e-01
2.566873988327744716e-01,5.470000000000000417e-01
2.759023232287271532e-01,5.480000000000000426e-01
2.984728390336892634e-01,5.490000000000000435e-01
2.891597072802348234e-01,5.500000000000000444e-01
2.952334141913295351e-01,5.510000000000000453e-01
3.141632724767314255e-01,5.520000000000000462e-01
3.222283507005580527e-01,5.530000000000000471e-01
2.818415271801719135e-01,5.540000000000000480e-01
2.663556846116587051e-01,5.550000000000000488e-01
2.739199439732991070e-01,5.560000000000000497e-01
3.430914001874061370e-01,5.570000000000000506e-01
3.563850552815933104e-01,5.580000000000000515e-01
4.552515508647321241e-01,5.590000000000000524e-01
4.761435108849348397e-01,5.600000000000000533e-01
4.422830836594332515e-01,5.610000000000000542e-01
4.368696351171116321e-01,5.620000000000000551e-01
4.689036615987040579e-01,5.630000000000000560e-01
4.551329096953244946e-01,5.640000000000000568e-01
4.143080363035531177e-01,5.650000000000000577e-01
4.303796073695049240e-01,5.660000000000000586e-01
4.591279782613484350e-01,5.670000000000000595e-01
4.465501001509271095e-01,5.680000000000000604e-01
4.700077197308850097e-01,5.690000000000000613e-01
5.298307322897373162e-01,5.700000000000000622e-01
5.394349408798572165e-01,5.710000000000000631e-01
5.639520081233955207e-01,5.720000000000000639e-01
5.906684256605722050e-01,5.730000000000000648e-01
5.780237049534354687e-01,5.740000000000000657e-01
5.991267920828987625e-01,5.750000000000000666e-01
6.185133622523301122e-01,5.760000000000000675e-01
5.794339329205164812e-01,5.769999999999999574e-01
5.786007411269992184e-01,5.779999999999999583e-01
5.642912411163735209e-01,5.789999999999999591e-01
5.480683550153858663e-01,5.799999999999999600e-01
5.899223030246811827e-01,5.809999999999999609e-01
5.980491215966704521e-01,5.819999999999999618e-01
